"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"1",1.19152832524045,0.893389385935666,0.455801527554618,-0.794702585091007,0.10391086670056,0.683100551940179,1.28809822094727,0.558718989688468,-1.14522512234216,0.854382465248363,0.639451433141443,0.487038949698652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0.893389385935666,0.669849451326672,0.341752888441307,-0.595855624626183,0.0779107499395134,0.512178157835229,0.965795990124431,0.418918799104206,-0.858671965352471,0.640602669540735,0.479450728185274,0.365174221192117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0.455801527554618,0.341752888441307,0.174360129021018,-0.304001713230767,0.039749564293473,0.261310007032274,0.49274291203247,0.213729681098756,-0.438088922520696,0.32683136819051,0.244612682593208,0.186309542583844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",-0.794702585091007,-0.595855624626183,-0.304001713230767,0.530035405262296,-0.0693044660682469,-0.455601233310507,-0.859110911888183,-0.372643617477795,0.763820167726868,-0.569839540870572,-0.426488985778079,-0.324835846673993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0.10391086670056,0.0779107499395134,0.039749564293473,-0.0693044660682469,0.00906186448927482,0.0595718699187539,0.11233253939395,0.0487247959035082,-0.0998728544752084,0.0745090322882611,0.0557653152032568,0.0424737190950995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0.683100551940179,0.512178157835229,0.261310007032274,-0.455601233310507,0.0595718699187539,0.391620034686805,0.73846385943421,0.320312360311394,-0.656555028190216,0.489815576529739,0.36659609147748,0.279218352017251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",1.28809822094727,0.965795990124431,0.49274291203247,-0.859110911888183,0.11233253939395,0.73846385943421,1.39249482505815,0.604001534316811,-1.23804227849587,0.923627672277849,0.691277106858083,0.526512036138344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0.558718989688468,0.418918799104206,0.213729681098756,-0.372643617477795,0.0487247959035082,0.320312360311394,0.604001534316811,0.261988660131522,-0.537006976474301,0.400628082168987,0.299844872430986,0.228377206105989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",-1.14522512234216,-0.858671965352471,-0.438088922520696,0.763820167726868,-0.0998728544752084,-0.656555028190216,-1.23804227849587,-0.537006976474301,1.10072127792593,-0.821180867096546,-0.614602129247321,-0.468112447634407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",0.854382465248363,0.640602669540735,0.32683136819051,-0.569839540870572,0.0745090322882611,0.489815576529739,0.923627672277849,0.400628082168987,-0.821180867096546,0.612632852665555,0.458517082876509,0.349230085177819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",0.639451433141443,0.479450728185274,0.244612682593208,-0.426488985778079,0.0557653152032568,0.36659609147748,0.691277106858083,0.299844872430986,-0.614602129247321,0.458517082876509,0.343171141369324,0.261376710719535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",0.487038949698652,0.365174221192117,0.186309542583844,-0.324835846673993,0.0424737190950995,0.279218352017251,0.526512036138344,0.228377206105989,-0.468112447634407,0.349230085177819,0.261376710719535,0.199077884678652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0,0,1.22779097152384,-0.845571947391788,0.885641803096498,0.423197743604123,0.0615774637726965,0.756889936891304,-0.525078306980827,0.224835138203432,0.949098706190259,0.534811150609257,1.04979856809266,-1.47365024274282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",0,0,0,0,0,0,0,0,0,0,0,0,-0.845571947391788,0.582340100879345,-0.609935959381128,-0.291453633794864,-0.0424080133877376,-0.521265356027259,0.361618139296067,-0.154842550614965,-0.653638330850637,-0.3683210877062,-0.722989694646067,1.01489368665409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0,0,0,0.885641803096498,-0.609935959381128,0.638839526909477,0.305265001457659,0.0444176389227516,0.545967012301812,-0.378754453605564,0.162180209674291,0.684612860789858,0.385775040480902,0.757250638176442,-1.06298733936488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
