"","V1","V2"
"1",1.17122499732529,0
"2",0.596703123877398,0
"3",0.698942359937048,0
"4",-1.04762831018074,0
"5",0.111457477153655,0
"6",0.620030418887157,0
"7",1.01687244571963,0
"8",0.863421221111882,0
"9",-1.08113758560981,0
"10",0.625778958218845,0
"11",0.612845795443532,0
"12",0.585810493454288,0
"13",1.23416113590926,0
"14",-0.75522922826227,0
"15",0.9089172849944,0
"16",0.419441164560051,0
"17",0.127947149847663,0
"18",0.725343400570347,0
"19",-0.472897159165027,0
"20",0.323276486949932,0
"21",0.89534989435212,0
"22",0.562412893831058,0
"23",0.909132241631619,0
"24",-1.32657273211193,0
"25",0.417422523762753,0
"26",0.847360945443852,0
"27",0.65572034382109,0
"28",0.557798753434333,0
"29",-0.954578592327025,0
"30",0.402007769874955,0
"31",0,0.436432078203228
"32",0,1.13593827124787
"33",0,0.83453467174409
"34",0,-0.42104509060592
"35",0,0.584982334774827
"36",0,0.651242210579574
"37",0,0.660230770022545
"38",0,1.59671020374117
"39",0,-0.700996654296272
"40",0,0.659028450463009
"41",0,1.06604454693204
"42",0,0.285742772521688
"43",0,1.40742919857689
"44",0,-0.776181639513718
"45",0,0.61851738402971
"46",0,0.594382692564193
"47",0,0.657213658954343
"48",0,0.870382357375744
"49",0,-0.336510550209936
"50",0,0.330008397588222
"51",0,0.575914680693696
"52",0,1.25293705171844
"53",0,1.34390735092568
"54",0,-0.70469541624603
"55",0,0.36712629489784
"56",0,1.16296280892379
"57",0,0.744092262426679
"58",0,0.565862198357123
"59",0,-0.469884558884007
"60",0,0.91186439815229
